pool,method,active_k,n,run_root,run_name,model_variant,candidate_set
slow_fast,eagle3,8,6,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,eagle3,10,2,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,1,39,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,2,115,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,3,102,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,4,153,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,5,173,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,6,227,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,7,389,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,8,1298,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,9,2861,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,10,5937,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,11,10404,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,12,15594,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,13,15945,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,14,10366,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,15,6729,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,ngram_sd,16,24132,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,4,1229,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,5,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,6,183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,11,204,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,12,243,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,13,200,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,14,219,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced__k1_to_16,survival_utility_controller_v4_balanced,k1_to_16
slow_fast,eagle3,2,3143,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,eagle3,4,11651,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,eagle3,6,401,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,eagle3,8,71,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,2,117,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,4,157,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,5,140,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,6,199,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,7,188,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,ngram_sd,8,101626,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,4,1229,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,5,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,6,183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,11,204,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,12,243,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,13,200,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,14,219,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced__k2_4_6_8,survival_utility_controller_v4_balanced,k2_4_6_8
slow_fast,eagle3,1,109,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,2,15086,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,4,13,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,8,6,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,2,569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,3,95,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,4,8165,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_efficient,k1_2_4_6_8_10_12_14_16
